Biosample	GTExTissue	nVariantsOverlappingEnhancers	nVariantsGTExTissue	nCommonVariantsOverlappingEnhancers	nCommonVariants	enrichment	CI_enr_low	CI_enr_high	SE_log_enr	p_adjust_enr	method	distance_min	distance_max	tissue.biosample	pred_name_long	hex	count	cat	pairs
PBMC5_NK	NK	18	59	260393	9746610	11.4194392088048	7.76950153071166	16.7840358005108	0.19648885935691	5.17036785824683e-13	Kendall	100	250	NK.PBMC5_NK	Kendall correlation (access. at E x expr. at G)	#d3a9ce	27-243 variants	100-250 Kb	9-9 biosample pairs
PBMC5_B	B	2	42	40038	9746610	11.5920946529369	2.99747712211054	44.8299196185463	0.69009043301512	0.56757842009941	ArchR	250	1000	B.PBMC5_B	ArchR (high-confidence)	#dcbca1	35-134 variants	250-1000 Kb	7-7 biosample pairs
PBMC5_B	B	2	42	39378	9746610	11.7863854363931	3.04771421980037	45.5813346122451	0.690090851633127	0.54103615825274	DIRECTNET	250	1000	B.PBMC5_B	DIRECTNET (high-confidence)	#e0dcca	35-134 variants	250-1000 Kb	7-7 biosample pairs
BMMC5_T	T	2	27	61222	9746610	11.7926743835731	3.10762924240553	44.750244726534	0.680430048837579	0.520623115501532	SCENT	100	250	T.BMMC5_T	SCENT (FDR)	#a5a083	27-243 variants	100-250 Kb	9-9 biosample pairs
PBMC5_B	B	2	43	37598	9746610	12.0573088375557	3.11531208823817	46.6658531429562	0.690493138248184	0.507492771943058	ScenicPlus	100	250	B.PBMC5_B	SCENIC+ (importance)	#c5c1a5	27-243 variants	100-250 Kb	9-9 biosample pairs
BMMC5_Dendritic	dendritic	9	21	343200	9746610	12.1710914085914	7.42753150817675	19.9441047019739	0.251979126492623	5.81383844871363e-07	Kendall	10	100	dendritic.BMMC5_Dendritic	Kendall correlation (access. at E x expr. at G)	#d3a9ce	21-1464 variants	10-100 Kb	11-11 biosample pairs
BMMC5_Dendritic	dendritic	9	21	343027	9746610	12.1772296974541	7.43127743957277	19.9541632391378	0.251979127962126	5.78565657816733e-07	STARE	10	100	dendritic.BMMC5_Dendritic	STARE (gABC, power law)	#96ced3	21-1464 variants	10-100 Kb	11-11 biosample pairs
PBMC5_B	B	2	42	37598	9746610	12.3443876194022	3.19199446110999	47.7394016670885	0.690092053902002	0.473445696331487	ScenicPlus	250	1000	B.PBMC5_B	SCENIC+ (importance)	#c5c1a5	35-134 variants	250-1000 Kb	7-7 biosample pairs
PBMC5_NK	NK	74	224	260393	9746610	12.3653947385024	10.2620042139879	14.8999146609747	0.0951311670177054	9.15564990497107e-57	scE2G_multiome	0	10	NK.PBMC5_NK	scE2G (Multiome)	#792374	118-999 variants	0-10 Kb	9-9 biosample pairs
BMMC5_B	B	3	43	54434	9746610	12.4921197507372	4.19403813234852	37.2083063964356	0.556864314661075	0.0811228623620337	FigR	100	250	B.BMMC5_B	FigR (p-value)	#bc9678	27-243 variants	100-250 Kb	9-9 biosample pairs
PBMC5_DC	dendritic	7	21	252734	9746610	12.8548988264341	7.02067522371099	23.5373975539792	0.308610554053617	2.47118766576199e-05	scE2G_multiome	10	100	dendritic.PBMC5_DC	scE2G (Multiome)	#792374	21-1464 variants	10-100 Kb	11-11 biosample pairs
PBMC5_DC	dendritic	7	21	252734	9746610	12.8548988264341	7.02067522371099	23.5373975539792	0.308610554053617	2.47118766576199e-05	ABC_distanceToTSS	10	100	dendritic.PBMC5_DC	In element (ABC (A=scATAC)) & distance to TSS	#96a0b3	21-1464 variants	10-100 Kb	11-11 biosample pairs
PBMC5_NK	NK	79	224	260393	9746610	13.2008943829958	11.0547537740882	15.763681043668	0.0905241339802259	3.38110056649227e-63	scE2G_ATAC	0	10	NK.PBMC5_NK	scE2G (scATAC)	#006479	118-999 variants	0-10 Kb	9-9 biosample pairs
PBMC5_NK	NK	79	224	260393	9746610	13.2008943829958	11.0547537740882	15.763681043668	0.0905241339802259	3.38110056649227e-63	scABC	0	10	NK.PBMC5_NK	ABC (A=scATAC, C=power law)	#0096a0	118-999 variants	0-10 Kb	9-9 biosample pairs
PBMC5_NK	NK	79	224	260393	9746610	13.2008943829958	11.0547537740882	15.763681043668	0.0905241339802259	3.38110056649227e-63	ABC_distanceToTSS	0	10	NK.PBMC5_NK	In element (ABC (A=scATAC)) & distance to TSS	#96a0b3	118-999 variants	0-10 Kb	9-9 biosample pairs
PBMC5_NK	NK	4	59	50021	9746610	13.210194091363	5.1282811649913	34.0287948957997	0.48277329133006	0.0113807100467729	FigR	100	250	NK.PBMC5_NK	FigR (p-value)	#bc9678	27-243 variants	100-250 Kb	9-9 biosample pairs
PBMC5_NK	NK	38	678	41341	9746610	13.2137630195484	9.7017095391153	17.9971923950948	0.157633931395542	7.26019778368842e-28	ScenicPlus	0	30000	NK.PBMC5_NK	SCENIC+ (importance)	#c5c1a5	35-2846 variants	All variants	11-11 biosample pairs
PBMC5_DC	dendritic	12	35	252734	9746610	13.2221816500465	8.35810722296292	20.9169472134208	0.234016470801922	1.66548294970053e-09	scE2G_multiome	0	30000	dendritic.PBMC5_DC	scE2G (Multiome)	#792374	35-2846 variants	All variants	11-11 biosample pairs
PBMC5_DC	dendritic	12	35	252734	9746610	13.2221816500465	8.35810722296292	20.9169472134208	0.234016470801922	1.66548294970053e-09	scE2G_ATAC	0	30000	dendritic.PBMC5_DC	scE2G (scATAC)	#006479	35-2846 variants	All variants	11-11 biosample pairs
PBMC5_DC	dendritic	12	35	252734	9746610	13.2221816500465	8.35810722296292	20.9169472134208	0.234016470801922	1.66548294970053e-09	Kendall	0	30000	dendritic.PBMC5_DC	Kendall correlation (access. at E x expr. at G)	#d3a9ce	35-2846 variants	All variants	11-11 biosample pairs
PBMC5_DC	dendritic	12	35	252734	9746610	13.2221816500465	8.35810722296292	20.9169472134208	0.234016470801922	1.66548294970053e-09	scABC	0	30000	dendritic.PBMC5_DC	ABC (A=scATAC, C=power law)	#0096a0	35-2846 variants	All variants	11-11 biosample pairs
PBMC5_DC	dendritic	12	35	252734	9746610	13.2221816500465	8.35810722296292	20.9169472134208	0.234016470801922	1.66548294970053e-09	ABC_distanceToTSS	0	30000	dendritic.PBMC5_DC	In element (ABC (A=scATAC)) & distance to TSS	#96a0b3	35-2846 variants	All variants	11-11 biosample pairs
BMMC5_Erythroid	blood	227	2741	61034	9746610	13.225088194035	11.6755795776232	14.980237732713	0.063580862962489	2.22319913722429e-167	SCENT	0	30000	blood.BMMC5_Erythroid	SCENT (FDR)	#a5a083	35-2846 variants	All variants	11-11 biosample pairs
PBMC5_DC	dendritic	12	35	251159	9746610	13.3050969988846	8.41051990237478	21.0481169065117	0.234016495614285	1.54067779322236e-09	STARE	0	30000	dendritic.PBMC5_DC	STARE (gABC, power law)	#96ced3	35-2846 variants	All variants	11-11 biosample pairs
PBMC5_NK	NK	82	224	260393	9746610	13.7021941696919	11.5330690454358	16.279285619836	0.0879289118288684	3.70188895430345e-67	Kendall	0	10	NK.PBMC5_NK	Kendall correlation (access. at E x expr. at G)	#d3a9ce	118-999 variants	0-10 Kb	9-9 biosample pairs
PBMC5_NK	NK	82	224	258720	9746610	13.7907987261463	11.6076464972864	16.3845556073352	0.0879289366622941	2.22217536781522e-67	STARE	0	10	NK.PBMC5_NK	STARE (gABC, power law)	#96ced3	118-999 variants	0-10 Kb	9-9 biosample pairs
PBMC5_DC	dendritic	8	21	252734	9746610	14.6913129444961	8.51676999256014	25.3423159509606	0.278178174261527	9.43948399756937e-07	scABC	10	100	dendritic.PBMC5_DC	ABC (A=scATAC, C=power law)	#0096a0	21-1464 variants	10-100 Kb	11-11 biosample pairs
GM12878	LCL	332	2320	91210	9746610	15.2918923363666	13.842285980016	16.8933058863705	0.0508145392253431	1.84847142080183e-268	SCENT	0	30000	LCL.GM12878	SCENT (FDR)	#a5a083	35-2846 variants	All variants	11-11 biosample pairs
BMMC5_Dendritic	dendritic	1	35	18121	9746610	15.3675057352559	2.2263995090461	106.072711372589	0.985665842601848	1	Cicero	0	30000	dendritic.BMMC5_Dendritic	Cicero (co-accessibility)	#888364	35-2846 variants	All variants	11-11 biosample pairs
PBMC5_DC	dendritic	2	35	36028	9746610	15.458786023569	4.02449397563153	59.3799038511397	0.68663421591545	0.243269589910039	SnapATAC	0	30000	dendritic.PBMC5_DC	SnapATAC (p-value)	#5e5948	35-2846 variants	All variants	11-11 biosample pairs
PBMC5_DC	dendritic	2	35	36028	9746610	15.458786023569	4.02449397563153	59.3799038511397	0.68663421591545	0.243269589910039	FigR	0	30000	dendritic.PBMC5_DC	FigR (p-value)	#bc9678	35-2846 variants	All variants	11-11 biosample pairs
PBMC5_DC	dendritic	2	35	36013	9746610	15.465224859277	4.02617015157387	59.4046378925403	0.686634227476354	0.242974821108883	ArchR	0	30000	dendritic.PBMC5_DC	ArchR (high-confidence)	#dcbca1	35-2846 variants	All variants	11-11 biosample pairs
PBMC5_T	T	3	27	69757	9746610	15.524702419351	5.34165378428514	45.1201809294454	0.544345286830918	0.0324563994691764	DIRECTNET	100	250	T.PBMC5_T	DIRECTNET (high-confidence)	#e0dcca	27-243 variants	100-250 Kb	9-9 biosample pairs
PBMC5_T	T	3	27	69329	9746610	15.6205435916668	5.37462935276191	45.3987365610198	0.544345375330463	0.0316927674721894	ScenicPlus	100	250	T.PBMC5_T	SCENIC+ (importance)	#c5c1a5	27-243 variants	100-250 Kb	9-9 biosample pairs
PBMC5_DC	dendritic	2	35	35485	9746610	15.695340083335	4.08607434837603	60.2885996015832	0.686634640647336	0.232745488019433	DIRECTNET	0	30000	dendritic.PBMC5_DC	DIRECTNET (high-confidence)	#e0dcca	35-2846 variants	All variants	11-11 biosample pairs
BMMC5_Erythroid	blood	101	992	61034	9746610	16.258911115909	13.5147285296445	19.5603034197226	0.0943185912416104	1.33152105450299e-83	SCENT	0	10	blood.BMMC5_Erythroid	SCENT (FDR)	#a5a083	118-999 variants	0-10 Kb	9-9 biosample pairs
PBMC5_DC	dendritic	2	35	34067	9746610	16.3486407038231	4.256142745337	62.7981881377288	0.686635813646035	0.206662649738399	ScenicPlus	0	30000	dendritic.PBMC5_DC	SCENIC+ (importance)	#c5c1a5	35-2846 variants	All variants	11-11 biosample pairs
PBMC5_DC	dendritic	9	21	252734	9746610	16.5277270625581	10.0861918170595	27.0831416662522	0.251980169468918	2.9992082889032e-08	scE2G_ATAC	10	100	dendritic.PBMC5_DC	scE2G (scATAC)	#006479	21-1464 variants	10-100 Kb	11-11 biosample pairs
PBMC5_DC	dendritic	9	21	252734	9746610	16.5277270625581	10.0861918170595	27.0831416662522	0.251980169468918	2.9992082889032e-08	Kendall	10	100	dendritic.PBMC5_DC	Kendall correlation (access. at E x expr. at G)	#d3a9ce	21-1464 variants	10-100 Kb	11-11 biosample pairs
PBMC5_DC	dendritic	9	21	251159	9746610	16.6313712486057	10.1494411059346	27.2529794224052	0.251980194281282	2.82211717632932e-08	STARE	10	100	dendritic.PBMC5_DC	STARE (gABC, power law)	#96ced3	21-1464 variants	10-100 Kb	11-11 biosample pairs
PBMC5_NK	NK	5	59	49205	9746610	16.7865846622312	7.25710326789189	38.8294632472705	0.427864640225492	0.000476976281854373	DIRECTNET	100	250	NK.PBMC5_NK	DIRECTNET (high-confidence)	#e0dcca	27-243 variants	100-250 Kb	9-9 biosample pairs
BMMC5_B	B	4	43	53778	9746610	16.859336445179	6.62983090431217	42.8724698222496	0.476195125607575	0.00332399907969621	DIRECTNET	100	250	B.BMMC5_B	DIRECTNET (high-confidence)	#e0dcca	27-243 variants	100-250 Kb	9-9 biosample pairs
PBMC5_B	B	73	487	86127	9746610	16.9632150354156	13.7291153893842	20.9591555010345	0.107924630841487	1.54911367442111e-62	SCENT	0	30000	B.PBMC5_B	SCENT (FDR)	#a5a083	35-2846 variants	All variants	11-11 biosample pairs
BMMC5_B	B	66	487	72513	9746610	18.2159862519589	14.5553795164491	22.7972176717593	0.11446073718971	2.53896477460365e-58	SCENT	0	30000	B.BMMC5_B	SCENT (FDR)	#a5a083	35-2846 variants	All variants	11-11 biosample pairs
PBMC5_T	T	43	287	78589	9746610	18.5813979605359	14.1051990612554	24.4780912816893	0.1406237643303	1.49198291747145e-38	SCENT	0	30000	T.PBMC5_T	SCENT (FDR)	#a5a083	35-2846 variants	All variants	11-11 biosample pairs
PBMC5_T	T	1	27	18147	9746610	19.8922993087318	2.90635282552144	136.151250568546	0.981361765852625	0.948479845809334	Cicero	100	250	T.PBMC5_T	Cicero (co-accessibility)	#888364	27-243 variants	100-250 Kb	9-9 biosample pairs
PBMC5_DC	dendritic	1	35	13862	9746610	20.089061566049	2.91034806100211	138.667398587902	0.985682797671773	0.937945416633784	Cicero	0	30000	dendritic.PBMC5_DC	Cicero (co-accessibility)	#888364	35-2846 variants	All variants	11-11 biosample pairs
BMMC5_T	T	37	287	61222	9746610	20.5241841623511	15.1931158111963	27.725855628618	0.153452558483461	1.38006002711638e-34	SCENT	0	30000	T.BMMC5_T	SCENT (FDR)	#a5a083	35-2846 variants	All variants	11-11 biosample pairs
BMMC5_Dendritic	dendritic	2	21	45213	9746610	20.5305680098328	5.49376747488513	76.7240740954702	0.672614724067342	0.100270467998298	ScenicPlus	10	100	dendritic.BMMC5_Dendritic	SCENIC+ (importance)	#c5c1a5	21-1464 variants	10-100 Kb	11-11 biosample pairs
BMMC5_Dendritic	dendritic	2	21	45084	9746610	20.5893126481362	5.50948624861178	76.9436161909861	0.672614787352802	0.0994324252779921	SnapATAC	10	100	dendritic.BMMC5_Dendritic	SnapATAC (p-value)	#5e5948	21-1464 variants	10-100 Kb	11-11 biosample pairs
BMMC5_B	B	5	43	54138	9746610	20.9340342123101	9.18298849286263	47.7223497277366	0.42042791433201	0.000120722472762985	ScenicPlus	100	250	B.BMMC5_B	SCENIC+ (importance)	#c5c1a5	27-243 variants	100-250 Kb	9-9 biosample pairs
PBMC5_DC	dendritic	8	35	103187	9746610	21.589895737143	11.7467896574747	39.6809350922617	0.310539090247548	7.39975257229915e-08	SCENT	0	30000	dendritic.PBMC5_DC	SCENT (FDR)	#a5a083	35-2846 variants	All variants	11-11 biosample pairs
PBMC5_NK	NK	6	59	41341	9746610	23.9757305814107	11.2303418470216	51.1859447150174	0.386957561524885	5.58798050283074e-06	ScenicPlus	100	250	NK.PBMC5_NK	SCENIC+ (importance)	#c5c1a5	27-243 variants	100-250 Kb	9-9 biosample pairs
PBMC5_NK	NK	5	41	49205	9746610	24.1563047578449	10.6245445267984	54.9225482637908	0.419078397999864	5.14472414689844e-05	DIRECTNET	250	1000	NK.PBMC5_NK	DIRECTNET (high-confidence)	#e0dcca	35-134 variants	250-1000 Kb	7-7 biosample pairs
BMMC5_Dendritic	dendritic	11	35	123256	9746610	24.8525044274866	15.2348961875308	40.5415940296174	0.249683124168469	8.57301568185421e-12	SCENT	0	30000	dendritic.BMMC5_Dendritic	SCENT (FDR)	#a5a083	35-2846 variants	All variants	11-11 biosample pairs
BMMC5_Dendritic	dendritic	1	21	18121	9746610	25.6125095587598	3.78196581966575	173.454937769781	0.975955154941219	0.570079652613131	Cicero	10	100	dendritic.BMMC5_Dendritic	Cicero (co-accessibility)	#888364	21-1464 variants	10-100 Kb	11-11 biosample pairs
PBMC5_NK	NK	124	678	63638	9746610	28.0110286418172	23.8901230627298	32.8427661721325	0.0811919001558048	3.81483855277166e-133	SCENT	0	30000	NK.PBMC5_NK	SCENT (FDR)	#a5a083	35-2846 variants	All variants	11-11 biosample pairs
PBMC5_NK	NK	5	41	41341	9746610	28.7513842338056	12.6454791202271	65.3705634638761	0.419082263923678	1.85413603755174e-05	ScenicPlus	250	1000	NK.PBMC5_NK	SCENIC+ (importance)	#c5c1a5	35-134 variants	250-1000 Kb	7-7 biosample pairs
BMMC5_Dendritic	dendritic	5	35	45213	9746610	30.7958520147492	13.6786287776606	69.3333020970057	0.414061350538205	1.15902735580505e-05	ScenicPlus	0	30000	dendritic.BMMC5_Dendritic	SCENIC+ (importance)	#c5c1a5	35-2846 variants	All variants	11-11 biosample pairs
BMMC5_Dendritic	dendritic	5	35	45084	9746610	30.8839689722043	13.7177660858247	69.5316958685938	0.414061413823665	1.13970357129092e-05	SnapATAC	0	30000	dendritic.BMMC5_Dendritic	SnapATAC (p-value)	#5e5948	35-2846 variants	All variants	11-11 biosample pairs
BMMC5_Dendritic	dendritic	5	35	45084	9746610	30.8839689722043	13.7177660858247	69.5316958685938	0.414061413823665	1.13970357129092e-05	FigR	0	30000	dendritic.BMMC5_Dendritic	FigR (p-value)	#bc9678	35-2846 variants	All variants	11-11 biosample pairs
BMMC5_Dendritic	dendritic	5	35	45070	9746610	30.8935623950046	13.7220270215593	69.5532952933645	0.414061420713647	1.13762253721004e-05	ArchR	0	30000	dendritic.BMMC5_Dendritic	ArchR (high-confidence)	#dcbca1	35-2846 variants	All variants	11-11 biosample pairs
BMMC5_Dendritic	dendritic	3	21	44693	9746610	31.1541596478835	10.927245988214	88.8221665745119	0.534544756093621	0.00199902978436802	DIRECTNET	10	100	dendritic.BMMC5_Dendritic	DIRECTNET (high-confidence)	#e0dcca	21-1464 variants	10-100 Kb	11-11 biosample pairs
BMMC5_Dendritic	dendritic	5	35	44693	9746610	31.1541596478835	13.8377717091346	70.1400257040743	0.414061607874184	1.08275285710953e-05	DIRECTNET	0	30000	dendritic.BMMC5_Dendritic	DIRECTNET (high-confidence)	#e0dcca	35-2846 variants	All variants	11-11 biosample pairs
