trait	nVariantsOverlappingEnhancers	biosample	nVariantsTotal	bpEnhancers	nCommonVariantsOverlappingEnhancers	nCommonVariantsTotal	recall	enrichment	method	biosampleGroup	traitGroup	SE_log_enr	CI_enr_low	CI_enr_high	p_enr	p_adjust_enr	recall_adjust	SE_recall	CI_recall_low	CI_recall_high	significant_enr	n_cells	unique_fragments	dataset	biosample_name	ext_biosample_name	pred_file	ATAC_bw
Neutro	79	BMMC22_CD16_pos_Mono	758	46483362	123970	9746610	0.104221635883905	8.19397949925327	scE2G_multiome	FALSE	FALSE	0.106492547890118	6.65040741838256	10.0958175657924	1.93817692406282e-46	6.94061156506896e-43	0.106299212598425	0.0111656396675487	0.0823373842711577	0.126105887496652	significant	1894	23116168	BMMC22	BMMC CD16+ monocytes		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_BMMC/BMMC22_CD16_pos_Mono/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/BMMC/BMMC22_CD16_pos_Mono/ATAC_norm.bw
PP	18	BMMC22_CD16_pos_Mono	627	46483362	123970	9746610	0.0287081339712919	2.25705401021161	scE2G_multiome	FALSE	FALSE	0.232302301344786	1.43154786718394	3.55859061494989	0.000570751233720129	1	0.0316957210776545	0.00697415449868361	0.015039042331254	0.0423772256113297	not_significant	1894	23116168	BMMC22	BMMC CD16+ monocytes		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_BMMC/BMMC22_CD16_pos_Mono/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/BMMC/BMMC22_CD16_pos_Mono/ATAC_norm.bw
Plt	106	BMMC22_CD16_pos_Mono	1314	46483362	123970	9746610	0.0806697108066971	6.34231031738051	scE2G_multiome	FALSE	FALSE	0.0931365161842759	5.28408191011637	7.61246718847048	1.67114911191558e-50	5.98438496976969e-47	0.0819423368740516	0.00755494744398591	0.0658622859113918	0.0954771357020024	significant	1894	23116168	BMMC22	BMMC CD16+ monocytes		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_BMMC/BMMC22_CD16_pos_Mono/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/BMMC/BMMC22_CD16_pos_Mono/ATAC_norm.bw
PrC	1	BMMC22_CD16_pos_Mono	42	46483362	123970	9746610	0.0238095238095238	1.87192177831042	scE2G_multiome	FALSE	FALSE	0.988031483927272	0.269944058552408	12.9808048486185	0.0998064448777304	1	0.0652173913043478	0.0364047545795288	-0.0475424840323723	0.0951615316514199	not_significant	1894	23116168	BMMC22	BMMC CD16+ monocytes		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_BMMC/BMMC22_CD16_pos_Mono/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/BMMC/BMMC22_CD16_pos_Mono/ATAC_norm.bw
RBC	52	BMMC22_CD16_pos_Mono	955	46483362	123970	9746610	0.0544502617801047	4.28091849615702	scE2G_multiome	FALSE	FALSE	0.134854724347809	3.28661179840254	5.57603522863479	1.99674915374225e-18	7.150358719551e-15	0.0563086548488008	0.00744377536586897	0.0398607301539951	0.0690397934062143	significant	1894	23116168	BMMC22	BMMC CD16+ monocytes		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_BMMC/BMMC22_CD16_pos_Mono/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/BMMC/BMMC22_CD16_pos_Mono/ATAC_norm.bw
RBC_traits	325	BMMC22_CD16_pos_Mono	4973	46483362	123970	9746610	0.06535290569073	5.13809215241047	scE2G_multiome	FALSE	TRUE	0.0536347968273545	4.6253847832883	5.70763130065335	2.58537293176326e-123	9.25822046864423e-120	0.0657022302591923	0.00351195458894219	0.0584696011810631	0.0722362102003968	significant	1894	23116168	BMMC22	BMMC CD16+ monocytes		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_BMMC/BMMC22_CD16_pos_Mono/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/BMMC/BMMC22_CD16_pos_Mono/ATAC_norm.bw
SBP	20	BMMC22_CD16_pos_Mono	451	46483362	123970	9746610	0.0443458980044346	3.48650619463582	scE2G_multiome	FALSE	FALSE	0.218600518864145	2.27152406492923	5.35135226296298	5.64264589586317e-07	0.0020206314953086	0.0483516483516484	0.0100562993710549	0.0246359134194142	0.064055882589455	significant	1894	23116168	BMMC22	BMMC CD16+ monocytes		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_BMMC/BMMC22_CD16_pos_Mono/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/BMMC/BMMC22_CD16_pos_Mono/ATAC_norm.bw
SHBG	36	BMMC22_CD16_pos_Mono	662	46483362	123970	9746610	0.054380664652568	4.27544672024978	scE2G_multiome	FALSE	FALSE	0.162079564587017	3.11185335779206	5.87413433602937	1.91587475012881e-13	6.86074748021127e-10	0.0570570570570571	0.00898794231471363	0.0367646214206057	0.0719967078845303	significant	1894	23116168	BMMC22	BMMC CD16+ monocytes		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_BMMC/BMMC22_CD16_pos_Mono/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/BMMC/BMMC22_CD16_pos_Mono/ATAC_norm.bw
Sensitivity	1	BMMC22_CD16_pos_Mono	15	46483362	123970	9746610	0.0666666666666667	5.24138097926918	scE2G_multiome	FALSE	FALSE	0.966099746947214	0.7890420216174	34.8169981030056	0.0152177852018925	1	0.157894736842105	0.0836546751830554	-0.0972934838305186	0.230626817163852	not_significant	1894	23116168	BMMC22	BMMC CD16+ monocytes		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_BMMC/BMMC22_CD16_pos_Mono/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/BMMC/BMMC22_CD16_pos_Mono/ATAC_norm.bw
Smoking_CPD	1	BMMC22_CD16_pos_Mono	24	46483362	123970	9746610	0.0416666666666667	3.27586311204324	scE2G_multiome	FALSE	FALSE	0.978952974240479	0.480883043118647	22.3157777809144	0.0371023674318159	1	0.107142857142857	0.0584512205989265	-0.0728956205596351	0.156228953892968	not_significant	1894	23116168	BMMC22	BMMC CD16+ monocytes		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_BMMC/BMMC22_CD16_pos_Mono/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/BMMC/BMMC22_CD16_pos_Mono/ATAC_norm.bw
Smoking_Ever_Never	1	BMMC22_CD16_pos_Mono	71	46483362	123970	9746610	0.0140845070422535	1.10733400970476	scE2G_multiome	FALSE	FALSE	0.992940737502542	0.158156101272148	7.75302754168706	0.228407887999922	1	0.04	0.0226274169979695	-0.0302644153369362	0.0584334294214432	not_significant	1894	23116168	BMMC22	BMMC CD16+ monocytes		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_BMMC/BMMC22_CD16_pos_Mono/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/BMMC/BMMC22_CD16_pos_Mono/ATAC_norm.bw
T2D	3	BMMC22_CD16_pos_Mono	69	46483362	123970	9746610	0.0434782608695652	3.41829194300164	scE2G_multiome	FALSE	FALSE	0.564667666441198	1.13022045315834	10.3384430665164	0.0117511076006335	1	0.0684931506849315	0.02956345369609	-0.0144650436333888	0.101421565372519	not_significant	1894	23116168	BMMC22	BMMC CD16+ monocytes		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_BMMC/BMMC22_CD16_pos_Mono/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/BMMC/BMMC22_CD16_pos_Mono/ATAC_norm.bw
T2D_BMI	1	BMMC22_CD16_pos_Mono	79	46483362	123970	9746610	0.0126582278481013	0.995198920114401	scE2G_multiome	FALSE	FALSE	0.993658693325658	0.141940419000404	6.97772274854318	0.266022219980787	1	0.036144578313253	0.0204874771541615	-0.0274964895081425	0.052812945204345	not_significant	1894	23116168	BMMC22	BMMC CD16+ monocytes		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_BMMC/BMMC22_CD16_pos_Mono/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/BMMC/BMMC22_CD16_pos_Mono/ATAC_norm.bw
TBil	12	BMMC22_CD16_pos_Mono	320	46483362	123970	9746610	0.0375	2.94827680083891	scE2G_multiome	FALSE	FALSE	0.283218721667359	1.69235723408334	5.13623005787731	0.000286297606319336	1	0.0432098765432099	0.0112960693360772	0.0153601109344214	0.0596398890655787	not_significant	1894	23116168	BMMC22	BMMC CD16+ monocytes		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_BMMC/BMMC22_CD16_pos_Mono/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/BMMC/BMMC22_CD16_pos_Mono/ATAC_norm.bw
TC	23	BMMC22_CD16_pos_Mono	418	46483362	123970	9746610	0.0550239234449761	4.32602018623891	scE2G_multiome	FALSE	FALSE	0.202704575511916	2.90767655127231	6.43622160915998	1.72988045688152e-09	6.19470191609272e-06	0.0592417061611374	0.0114920255075425	0.0324999673407772	0.077547879549175	significant	1894	23116168	BMMC22	BMMC CD16+ monocytes		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_BMMC/BMMC22_CD16_pos_Mono/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/BMMC/BMMC22_CD16_pos_Mono/ATAC_norm.bw
TG	33	BMMC22_CD16_pos_Mono	589	46483362	123970	9746610	0.0560271646859083	4.40489572960653	scE2G_multiome	FALSE	FALSE	0.169138793209468	3.16201867585053	6.13630353827265	7.21063312426277e-13	2.5821277217985e-09	0.0590219224283305	0.0096776315079692	0.0370593554746386	0.074994973897178	significant	1894	23116168	BMMC22	BMMC CD16+ monocytes		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_BMMC/BMMC22_CD16_pos_Mono/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/BMMC/BMMC22_CD16_pos_Mono/ATAC_norm.bw
TP	59	BMMC22_CD16_pos_Mono	636	46483362	123970	9746610	0.0927672955974843	7.29343107964343	scE2G_multiome	FALSE	FALSE	0.124011292445613	5.71970038669323	9.30016142755727	1.46393750021787e-32	5.24236018828019e-29	0.0953125	0.0116073809588817	0.0700172469632402	0.115517344231728	significant	1894	23116168	BMMC22	BMMC CD16+ monocytes		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_BMMC/BMMC22_CD16_pos_Mono/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/BMMC/BMMC22_CD16_pos_Mono/ATAC_norm.bw
Testosterone	7	BMMC22_CD16_pos_Mono	190	46483362	123970	9746610	0.0368421052631579	2.89655264643823	scE2G_multiome	FALSE	FALSE	0.370944595871831	1.40001540355705	5.99280351649819	0.00323407388093328	1	0.0463917525773196	0.0151009588468224	0.00724476979136443	0.0664394407349514	not_significant	1894	23116168	BMMC22	BMMC CD16+ monocytes		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_BMMC/BMMC22_CD16_pos_Mono/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/BMMC/BMMC22_CD16_pos_Mono/ATAC_norm.bw
UA	24	BMMC22_CD16_pos_Mono	500	46483362	123970	9746610	0.048	3.77379430507381	scE2G_multiome	FALSE	FALSE	0.19917288715178	2.55412386989983	5.57589380250616	1.27396923669215e-08	4.56208383659459e-05	0.0515873015873016	0.00985268997817532	0.0286890824919376	0.0673109175080624	significant	1894	23116168	BMMC22	BMMC CD16+ monocytes		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_BMMC/BMMC22_CD16_pos_Mono/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/BMMC/BMMC22_CD16_pos_Mono/ATAC_norm.bw
Urea	18	BMMC22_CD16_pos_Mono	393	46483362	123970	9746610	0.0458015267175573	3.60094876438341	scE2G_multiome	FALSE	FALSE	0.230249198866059	2.29312890525936	5.65464591806181	1.09633797180271e-06	0.0039259862770255	0.0503778337531486	0.0109774106983856	0.0242861971052169	0.0673168563298976	significant	1894	23116168	BMMC22	BMMC CD16+ monocytes		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_BMMC/BMMC22_CD16_pos_Mono/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/BMMC/BMMC22_CD16_pos_Mono/ATAC_norm.bw
VitD	6	BMMC22_CD16_pos_Mono	107	46483362	123970	9746610	0.0560747663551402	4.40863820686193	scE2G_multiome	FALSE	FALSE	0.396644916601956	2.02618779484245	9.59244295542409	0.000463536834414976	1	0.0720720720720721	0.0245459100094493	0.00796566676885836	0.104183865941422	not_significant	1894	23116168	BMMC22	BMMC CD16+ monocytes		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_BMMC/BMMC22_CD16_pos_Mono/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/BMMC/BMMC22_CD16_pos_Mono/ATAC_norm.bw
WBC	78	BMMC22_CD16_pos_Mono	865	46483362	123970	9746610	0.0901734104046243	7.08949797195947	scE2G_multiome	FALSE	FALSE	0.108010016887067	5.73689880850197	8.76100192318742	2.66919106051797e-41	9.55837318771485e-38	0.0920598388952819	0.00980739868652146	0.0709512621970168	0.109395558612232	significant	1894	23116168	BMMC22	BMMC CD16+ monocytes		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_BMMC/BMMC22_CD16_pos_Mono/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/BMMC/BMMC22_CD16_pos_Mono/ATAC_norm.bw
WBC_traits	346	BMMC22_CD16_pos_Mono	3967	46483362	123970	9746610	0.0872195613813965	6.85726425066978	scE2G_multiome	FALSE	TRUE	0.0513703406940829	6.20046660000486	7.58363459347995	5.92062109710283e-169	2.12017441487252e-165	0.0876353563334173	0.00448718482614624	0.0784248407301753	0.0960142820326178	significant	1894	23116168	BMMC22	BMMC CD16+ monocytes		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_BMMC/BMMC22_CD16_pos_Mono/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/BMMC/BMMC22_CD16_pos_Mono/ATAC_norm.bw
WHRadjBMI	34	BMMC22_CD16_pos_Mono	525	46483362	123970	9746610	0.0647619047619048	5.09162723700434	scE2G_multiome	FALSE	FALSE	0.165860316281504	3.67854475155447	7.04753365027007	5.06612050166987e-15	1.81417775164798e-11	0.0680529300567108	0.0109494221966834	0.0433014316048818	0.0862223779189277	significant	1894	23116168	BMMC22	BMMC CD16+ monocytes		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_BMMC/BMMC22_CD16_pos_Mono/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/BMMC/BMMC22_CD16_pos_Mono/ATAC_norm.bw
Worrier	1	BMMC22_CD16_pos_Mono	43	46483362	123970	9746610	0.0232558139534884	1.82838871369855	scE2G_multiome	FALSE	FALSE	0.988311655071443	0.263521543650187	12.6858898975559	0.103826594034191	1	0.0638297872340426	0.0356566204934635	-0.0466298780241129	0.0931415059310896	not_significant	1894	23116168	BMMC22	BMMC CD16+ monocytes		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_BMMC/BMMC22_CD16_pos_Mono/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/BMMC/BMMC22_CD16_pos_Mono/ATAC_norm.bw
eBMD	46	BMMC22_CD16_pos_Mono	1410	46483362	123970	9746610	0.0326241134751773	2.5649311175147	scE2G_multiome	FALSE	FALSE	0.145024895902169	1.93032435940165	3.40816899789552	6.20451549522891e-09	2.22183699884147e-05	0.0339462517680339	0.00481583783264806	0.0231852447678017	0.0420629821825529	significant	1894	23116168	BMMC22	BMMC CD16+ monocytes		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_BMMC/BMMC22_CD16_pos_Mono/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/BMMC/BMMC22_CD16_pos_Mono/ATAC_norm.bw
eGFR	34	BMMC22_CD16_pos_Mono	831	46483362	123970	9746610	0.0409145607701564	3.21673200893776	scE2G_multiome	FALSE	FALSE	0.167961514802294	2.31443921935576	4.47078701863902	1.70688400755341e-09	6.11235163104876e-06	0.0431137724550898	0.00702902239178169	0.0271379300357388	0.0546911915045741	significant	1894	23116168	BMMC22	BMMC CD16+ monocytes		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_BMMC/BMMC22_CD16_pos_Mono/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/BMMC/BMMC22_CD16_pos_Mono/ATAC_norm.bw
eGFRcys	51	BMMC22_CD16_pos_Mono	820	46483362	123970	9746610	0.0621951219512195	4.88982493797673	scE2G_multiome	FALSE	FALSE	0.135611543990763	3.74852624247986	6.3786102530367	1.40929875907527e-20	5.04669885624854e-17	0.0643203883495146	0.00854622468117183	0.0454448293723354	0.0789454145301036	significant	1894	23116168	BMMC22	BMMC CD16+ monocytes		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_BMMC/BMMC22_CD16_pos_Mono/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/BMMC/BMMC22_CD16_pos_Mono/ATAC_norm.bw
AFib	4	BMMC22_cDC2	90	44685468	115838	9746610	0.0444444444444444	3.73955581645632	scE2G_multiome	FALSE	FALSE	0.488771140099795	1.43475342824645	9.74681602363121	0.00452077872834058	1	0.0638297872340426	0.0252130381451233	-0.00497220226083171	0.0938610911497206	not_significant	859	18430143	BMMC22	BMMC cDC2s	BMMC type-2 conventional dendritic cells	/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_BMMC/BMMC22_cDC2/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/BMMC/BMMC22_cDC2/ATAC_norm.bw
AG	83	BMMC22_cDC2	781	44685468	115838	9746610	0.106274007682458	8.94189563025886	scE2G_multiome	FALSE	FALSE	0.103776458909954	7.29616949686598	10.9588322333778	1.53782289038929e-51	5.50694377048405e-48	0.10828025477707	0.0110905733313679	0.0845368833850768	0.12801113197984	significant	859	18430143	BMMC22	BMMC cDC2s	BMMC type-2 conventional dendritic cells	/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_BMMC/BMMC22_cDC2/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/BMMC/BMMC22_cDC2/ATAC_norm.bw
AID_Combined	7	BMMC22_cDC2	79	44685468	115838	9746610	0.0886075949367089	7.45544355812493	scE2G_multiome	FALSE	FALSE	0.360839397740514	3.67558469519879	15.1223936482792	4.90490136275035e-06	0.017564451780009	0.108433734939759	0.0341287180889476	0.021716536643851	0.155498653229567	significant	859	18430143	BMMC22	BMMC cDC2s	BMMC type-2 conventional dendritic cells	/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_BMMC/BMMC22_cDC2/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/BMMC/BMMC22_cDC2/ATAC_norm.bw
ALL	1417	BMMC22_cDC2	27689	44685468	115838	9746610	0.0511755570804291	4.30591167316149	scE2G_multiome	FALSE	TRUE	0.0258851774780308	4.09290452422655	4.53000435933016	0	0	0.0512403856570252	0.00132494938219236	0.0485787040099934	0.0537724101508647	significant	859	18430143	BMMC22	BMMC cDC2s	BMMC type-2 conventional dendritic cells	/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_BMMC/BMMC22_cDC2/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/BMMC/BMMC22_cDC2/ATAC_norm.bw
ALP	62	BMMC22_cDC2	908	44685468	115838	9746610	0.0682819383259912	5.74524269158211	scE2G_multiome	FALSE	FALSE	0.122596093430986	4.51808497786497	7.3057088892506	3.33411780352264e-28	1.19394758544146e-24	0.0701754385964912	0.00845854483450988	0.0517034950887345	0.0848603815632479	significant	859	18430143	BMMC22	BMMC cDC2s	BMMC type-2 conventional dendritic cells	/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_BMMC/BMMC22_cDC2/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/BMMC/BMMC22_cDC2/ATAC_norm.bw
ALT	32	BMMC22_cDC2	422	44685468	115838	9746610	0.0758293838862559	6.38028480532831	scE2G_multiome	FALSE	FALSE	0.169950672516688	4.57275349787602	8.90230234715509	4.56215226187869e-17	1.63370672497876e-13	0.07981220657277	0.0131301018034123	0.0500948572382234	0.101563910534288	significant	859	18430143	BMMC22	BMMC cDC2s	BMMC type-2 conventional dendritic cells	/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_BMMC/BMMC22_cDC2/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/BMMC/BMMC22_cDC2/ATAC_norm.bw
AST	35	BMMC22_cDC2	538	44685468	115838	9746610	0.0650557620817844	5.47379220345604	scE2G_multiome	FALSE	FALSE	0.163448710370859	3.97338375780559	7.5407770587867	2.45080761099381e-16	8.77634205496883e-13	0.0682656826568266	0.0108329720164367	0.0438235270840382	0.0862879970795305	significant	859	18430143	BMMC22	BMMC cDC2s	BMMC type-2 conventional dendritic cells	/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_BMMC/BMMC22_cDC2/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/BMMC/BMMC22_cDC2/ATAC_norm.bw
Age_at_Menarche	7	BMMC22_cDC2	310	44685468	115838	9746610	0.0225806451612903	1.89993561642539	scE2G_multiome	FALSE	FALSE	0.373681296621558	0.913399538425395	3.95200040585148	0.0336121087110405	1	0.0286624203821656	0.00941622228739372	0.00412518860757526	0.0410361017150054	not_significant	859	18430143	BMMC22	BMMC cDC2s	BMMC type-2 conventional dendritic cells	/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_BMMC/BMMC22_cDC2/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/BMMC/BMMC22_cDC2/ATAC_norm.bw
Age_at_Menopause	9	BMMC22_cDC2	121	44685468	115838	9746610	0.0743801652892562	6.25834754406945	scE2G_multiome	FALSE	FALSE	0.320705658759845	3.33790925310569	11.7339660884783	2.14476199844484e-06	0.00768039271643097	0.088	0.0253386661053813	0.024717292306423	0.124043038272089	significant	859	18430143	BMMC22	BMMC cDC2s	BMMC type-2 conventional dendritic cells	/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_BMMC/BMMC22_cDC2/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/BMMC/BMMC22_cDC2/ATAC_norm.bw
Alb	34	BMMC22_cDC2	479	44685468	115838	9746610	0.0709812108559499	5.97235949809829	scE2G_multiome	FALSE	FALSE	0.165308506049307	4.31951599135381	8.25765619248131	4.31510003231048e-17	1.54523732157038e-13	0.0745341614906832	0.0119504515591255	0.0475587562010733	0.0944036655108265	significant	859	18430143	BMMC22	BMMC cDC2s	BMMC type-2 conventional dendritic cells	/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_BMMC/BMMC22_cDC2/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/BMMC/BMMC22_cDC2/ATAC_norm.bw
Alzheimer_LTFH	2	BMMC22_cDC2	17	44685468	115838	9746610	0.117647058823529	9.89882422003142	scE2G_multiome	FALSE	FALSE	0.664219694301027	2.69276704390391	36.3888592445865	0.00100759561163124	1	0.19047619047619	0.0856890867468988	-0.0503004650685207	0.285594582715579	not_significant	859	18430143	BMMC22	BMMC cDC2s	BMMC type-2 conventional dendritic cells	/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_BMMC/BMMC22_cDC2/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/BMMC/BMMC22_cDC2/ATAC_norm.bw
