GTExTissue	nVariantGenePairsOverlappingEnhancers	nVariantsOverlappingEnhancersCorrectGene	Biosample	distance_min	distance_max	total.variants	recall.total	recall.linking	correctGene.ifOverlap	method	tissue.biosample	pred_name_long	hex	count	cat	pairs
NK	9	6	PBMC5_NK	0	10	226	0.0398230088495575	0.0265486725663717	0.666666666666667	DIRECTNET	NK.PBMC5_NK	DIRECTNET (high-confidence)	#e0dcca	162-1444 variants	0-10 Kb	3-11 biosample pairs
T	66	17	PBMC5_T	0	10	1410	0.0468085106382979	0.0120567375886525	0.257575757575758	DIRECTNET	T.PBMC5_T	DIRECTNET (high-confidence)	#e0dcca	162-1444 variants	0-10 Kb	3-11 biosample pairs
blood	220	64	K562	10	100	1474	0.149253731343284	0.0434192672998643	0.290909090909091	DIRECTNET	blood.K562	DIRECTNET (high-confidence)	#e0dcca	21-2634 variants	10-100 Kb	3-13 biosample pairs
spleen	37	11	K562	10	100	269	0.137546468401487	0.0408921933085502	0.297297297297297	DIRECTNET	spleen.K562	DIRECTNET (high-confidence)	#e0dcca	21-2634 variants	10-100 Kb	3-13 biosample pairs
LCL	202	63	GM12878	10	100	1165	0.173390557939914	0.0540772532188841	0.311881188118812	DIRECTNET	LCL.GM12878	DIRECTNET (high-confidence)	#e0dcca	21-2634 variants	10-100 Kb	3-13 biosample pairs
B	7	4	BMMC5_B	10	100	276	0.0253623188405797	0.0144927536231884	0.571428571428571	DIRECTNET	B.BMMC5_B	DIRECTNET (high-confidence)	#e0dcca	21-2634 variants	10-100 Kb	3-13 biosample pairs
T	134	67	BMMC5_T	10	100	2634	0.0508731966590737	0.0254365983295368	0.5	DIRECTNET	T.BMMC5_T	DIRECTNET (high-confidence)	#e0dcca	21-2634 variants	10-100 Kb	3-13 biosample pairs
myeloid	235	100	BMMC5_Myeloid	10	100	2223	0.105713000449843	0.0449842555105713	0.425531914893617	DIRECTNET	myeloid.BMMC5_Myeloid	DIRECTNET (high-confidence)	#e0dcca	21-2634 variants	10-100 Kb	3-13 biosample pairs
dendritic	3	2	BMMC5_Dendritic	10	100	21	0.142857142857143	0.0952380952380952	0.666666666666667	DIRECTNET	dendritic.BMMC5_Dendritic	DIRECTNET (high-confidence)	#e0dcca	21-2634 variants	10-100 Kb	3-13 biosample pairs
blood	27	9	BMMC5_Erythroid	10	100	1474	0.0183175033921303	0.00610583446404342	0.333333333333333	DIRECTNET	blood.BMMC5_Erythroid	DIRECTNET (high-confidence)	#e0dcca	21-2634 variants	10-100 Kb	3-13 biosample pairs
B	9	2	PBMC5_B	10	100	276	0.0326086956521739	0.0072463768115942	0.222222222222222	DIRECTNET	B.PBMC5_B	DIRECTNET (high-confidence)	#e0dcca	21-2634 variants	10-100 Kb	3-13 biosample pairs
dendritic	0	0	PBMC5_DC	10	100	21	0	0	NA	DIRECTNET	dendritic.PBMC5_DC	DIRECTNET (high-confidence)	#e0dcca	21-2634 variants	10-100 Kb	3-13 biosample pairs
myeloid	216	70	PBMC5_Mono	10	100	2223	0.097165991902834	0.0314889788573999	0.324074074074074	DIRECTNET	myeloid.PBMC5_Mono	DIRECTNET (high-confidence)	#e0dcca	21-2634 variants	10-100 Kb	3-13 biosample pairs
NK	16	7	PBMC5_NK	10	100	372	0.0430107526881721	0.0188172043010753	0.4375	DIRECTNET	NK.PBMC5_NK	DIRECTNET (high-confidence)	#e0dcca	21-2634 variants	10-100 Kb	3-13 biosample pairs
T	118	51	PBMC5_T	10	100	2634	0.0447987851176917	0.0193621867881549	0.432203389830509	DIRECTNET	T.PBMC5_T	DIRECTNET (high-confidence)	#e0dcca	21-2634 variants	10-100 Kb	3-13 biosample pairs
blood	38	16	K562	100	250	243	0.156378600823045	0.065843621399177	0.421052631578947	DIRECTNET	blood.K562	DIRECTNET (high-confidence)	#e0dcca	47-650 variants	100-250 Kb	3-11 biosample pairs
spleen	4	1	K562	100	250	47	0.0851063829787234	0.0212765957446809	0.25	DIRECTNET	spleen.K562	DIRECTNET (high-confidence)	#e0dcca	47-650 variants	100-250 Kb	3-11 biosample pairs
LCL	35	10	GM12878	100	250	240	0.145833333333333	0.0416666666666667	0.285714285714286	DIRECTNET	LCL.GM12878	DIRECTNET (high-confidence)	#e0dcca	47-650 variants	100-250 Kb	3-11 biosample pairs
B	5	2	BMMC5_B	100	250	52	0.0961538461538462	0.0384615384615385	0.4	DIRECTNET	B.BMMC5_B	DIRECTNET (high-confidence)	#e0dcca	47-650 variants	100-250 Kb	3-11 biosample pairs
T	36	15	BMMC5_T	100	250	650	0.0553846153846154	0.0230769230769231	0.416666666666667	DIRECTNET	T.BMMC5_T	DIRECTNET (high-confidence)	#e0dcca	47-650 variants	100-250 Kb	3-11 biosample pairs
myeloid	36	13	BMMC5_Myeloid	100	250	426	0.0845070422535211	0.0305164319248826	0.361111111111111	DIRECTNET	myeloid.BMMC5_Myeloid	DIRECTNET (high-confidence)	#e0dcca	47-650 variants	100-250 Kb	3-11 biosample pairs
blood	6	1	BMMC5_Erythroid	100	250	243	0.0246913580246914	0.00411522633744856	0.166666666666667	DIRECTNET	blood.BMMC5_Erythroid	DIRECTNET (high-confidence)	#e0dcca	47-650 variants	100-250 Kb	3-11 biosample pairs
B	1	0	PBMC5_B	100	250	52	0.0192307692307692	0	0	DIRECTNET	B.PBMC5_B	DIRECTNET (high-confidence)	#e0dcca	47-650 variants	100-250 Kb	3-11 biosample pairs
myeloid	40	16	PBMC5_Mono	100	250	426	0.0938967136150235	0.0375586854460094	0.4	DIRECTNET	myeloid.PBMC5_Mono	DIRECTNET (high-confidence)	#e0dcca	47-650 variants	100-250 Kb	3-11 biosample pairs
NK	5	2	PBMC5_NK	100	250	59	0.0847457627118644	0.0338983050847458	0.4	DIRECTNET	NK.PBMC5_NK	DIRECTNET (high-confidence)	#e0dcca	47-650 variants	100-250 Kb	3-11 biosample pairs
T	37	23	PBMC5_T	100	250	650	0.0569230769230769	0.0353846153846154	0.621621621621622	DIRECTNET	T.PBMC5_T	DIRECTNET (high-confidence)	#e0dcca	47-650 variants	100-250 Kb	3-11 biosample pairs
blood	16	5	K562	250	1000	137	0.116788321167883	0.0364963503649635	0.3125	DIRECTNET	blood.K562	DIRECTNET (high-confidence)	#e0dcca	35-496 variants	250-1000 Kb	3-11 biosample pairs
spleen	6	1	K562	250	1000	35	0.171428571428571	0.0285714285714286	0.166666666666667	DIRECTNET	spleen.K562	DIRECTNET (high-confidence)	#e0dcca	35-496 variants	250-1000 Kb	3-11 biosample pairs
LCL	15	5	GM12878	250	1000	132	0.113636363636364	0.0378787878787879	0.333333333333333	DIRECTNET	LCL.GM12878	DIRECTNET (high-confidence)	#e0dcca	35-496 variants	250-1000 Kb	3-11 biosample pairs
B	1	0	BMMC5_B	250	1000	50	0.02	0	0	DIRECTNET	B.BMMC5_B	DIRECTNET (high-confidence)	#e0dcca	35-496 variants	250-1000 Kb	3-11 biosample pairs
T	13	4	BMMC5_T	250	1000	496	0.0262096774193548	0.00806451612903226	0.307692307692308	DIRECTNET	T.BMMC5_T	DIRECTNET (high-confidence)	#e0dcca	35-496 variants	250-1000 Kb	3-11 biosample pairs
myeloid	17	7	BMMC5_Myeloid	250	1000	251	0.0677290836653386	0.0278884462151394	0.411764705882353	DIRECTNET	myeloid.BMMC5_Myeloid	DIRECTNET (high-confidence)	#e0dcca	35-496 variants	250-1000 Kb	3-11 biosample pairs
blood	3	0	BMMC5_Erythroid	250	1000	137	0.0218978102189781	0	0	DIRECTNET	blood.BMMC5_Erythroid	DIRECTNET (high-confidence)	#e0dcca	35-496 variants	250-1000 Kb	3-11 biosample pairs
B	2	0	PBMC5_B	250	1000	50	0.04	0	0	DIRECTNET	B.PBMC5_B	DIRECTNET (high-confidence)	#e0dcca	35-496 variants	250-1000 Kb	3-11 biosample pairs
myeloid	16	6	PBMC5_Mono	250	1000	251	0.0637450199203187	0.0239043824701195	0.375	DIRECTNET	myeloid.PBMC5_Mono	DIRECTNET (high-confidence)	#e0dcca	35-496 variants	250-1000 Kb	3-11 biosample pairs
NK	5	2	PBMC5_NK	250	1000	44	0.113636363636364	0.0454545454545455	0.4	DIRECTNET	NK.PBMC5_NK	DIRECTNET (high-confidence)	#e0dcca	35-496 variants	250-1000 Kb	3-11 biosample pairs
T	16	5	PBMC5_T	250	1000	496	0.032258064516129	0.0100806451612903	0.3125	DIRECTNET	T.PBMC5_T	DIRECTNET (high-confidence)	#e0dcca	35-496 variants	250-1000 Kb	3-11 biosample pairs
blood	547	117	K562	0	30000	2861	0.191191890947221	0.0408947920307585	0.213893967093236	DIRECTNET	blood.K562	DIRECTNET (high-confidence)	#e0dcca	35-5192 variants	All variants	3-13 biosample pairs
spleen	112	16	K562	0	30000	621	0.180354267310789	0.0257648953301127	0.142857142857143	DIRECTNET	spleen.K562	DIRECTNET (high-confidence)	#e0dcca	35-5192 variants	All variants	3-13 biosample pairs
LCL	490	114	GM12878	0	30000	2404	0.203826955074875	0.0474209650582363	0.23265306122449	DIRECTNET	LCL.GM12878	DIRECTNET (high-confidence)	#e0dcca	35-5192 variants	All variants	3-13 biosample pairs
B	21	9	BMMC5_B	0	30000	540	0.0388888888888889	0.0166666666666667	0.428571428571429	DIRECTNET	B.BMMC5_B	DIRECTNET (high-confidence)	#e0dcca	35-5192 variants	All variants	3-13 biosample pairs
T	231	104	BMMC5_T	0	30000	5192	0.0444915254237288	0.0200308166409861	0.45021645021645	DIRECTNET	T.BMMC5_T	DIRECTNET (high-confidence)	#e0dcca	35-5192 variants	All variants	3-13 biosample pairs
myeloid	420	161	BMMC5_Myeloid	0	30000	4346	0.0966405890473999	0.0370455591348366	0.383333333333333	DIRECTNET	myeloid.BMMC5_Myeloid	DIRECTNET (high-confidence)	#e0dcca	35-5192 variants	All variants	3-13 biosample pairs
dendritic	4	3	BMMC5_Dendritic	0	30000	35	0.114285714285714	0.0857142857142857	0.75	DIRECTNET	dendritic.BMMC5_Dendritic	DIRECTNET (high-confidence)	#e0dcca	35-5192 variants	All variants	3-13 biosample pairs
blood	64	20	BMMC5_Erythroid	0	30000	2861	0.0223698007689619	0.00699056274030059	0.3125	DIRECTNET	blood.BMMC5_Erythroid	DIRECTNET (high-confidence)	#e0dcca	35-5192 variants	All variants	3-13 biosample pairs
B	17	4	PBMC5_B	0	30000	540	0.0314814814814815	0.00740740740740741	0.235294117647059	DIRECTNET	B.PBMC5_B	DIRECTNET (high-confidence)	#e0dcca	35-5192 variants	All variants	3-13 biosample pairs
dendritic	1	0	PBMC5_DC	0	30000	35	0.0285714285714286	0	0	DIRECTNET	dendritic.PBMC5_DC	DIRECTNET (high-confidence)	#e0dcca	35-5192 variants	All variants	3-13 biosample pairs
myeloid	403	136	PBMC5_Mono	0	30000	4346	0.0927289461573861	0.0312931431201104	0.337468982630273	DIRECTNET	myeloid.PBMC5_Mono	DIRECTNET (high-confidence)	#e0dcca	35-5192 variants	All variants	3-13 biosample pairs
NK	35	17	PBMC5_NK	0	30000	701	0.0499286733238231	0.0242510699001427	0.485714285714286	DIRECTNET	NK.PBMC5_NK	DIRECTNET (high-confidence)	#e0dcca	35-5192 variants	All variants	3-13 biosample pairs
T	237	96	PBMC5_T	0	30000	5192	0.0456471494607088	0.0184899845916795	0.405063291139241	DIRECTNET	T.PBMC5_T	DIRECTNET (high-confidence)	#e0dcca	35-5192 variants	All variants	3-13 biosample pairs
blood	50	12	K562	0	10	1001	0.04995004995005	0.011988011988012	0.24	ArchR	blood.K562	ArchR (high-confidence)	#dcbca1	162-1444 variants	0-10 Kb	3-11 biosample pairs
spleen	7	1	K562	0	10	268	0.0261194029850746	0.00373134328358209	0.142857142857143	ArchR	spleen.K562	ArchR (high-confidence)	#dcbca1	162-1444 variants	0-10 Kb	3-11 biosample pairs
LCL	99	33	GM12878	0	10	866	0.11431870669746	0.0381062355658199	0.333333333333333	ArchR	LCL.GM12878	ArchR (high-confidence)	#dcbca1	162-1444 variants	0-10 Kb	3-11 biosample pairs
B	4	3	BMMC5_B	0	10	162	0.0246913580246914	0.0185185185185185	0.75	ArchR	B.BMMC5_B	ArchR (high-confidence)	#dcbca1	162-1444 variants	0-10 Kb	3-11 biosample pairs
T	27	16	BMMC5_T	0	10	1410	0.0191489361702128	0.0113475177304965	0.592592592592593	ArchR	T.BMMC5_T	ArchR (high-confidence)	#dcbca1	162-1444 variants	0-10 Kb	3-11 biosample pairs
myeloid	81	34	BMMC5_Myeloid	0	10	1444	0.0560941828254848	0.0235457063711911	0.419753086419753	ArchR	myeloid.BMMC5_Myeloid	ArchR (high-confidence)	#dcbca1	162-1444 variants	0-10 Kb	3-11 biosample pairs
blood	15	8	BMMC5_Erythroid	0	10	1001	0.014985014985015	0.00799200799200799	0.533333333333333	ArchR	blood.BMMC5_Erythroid	ArchR (high-confidence)	#dcbca1	162-1444 variants	0-10 Kb	3-11 biosample pairs
B	3	2	PBMC5_B	0	10	162	0.0185185185185185	0.0123456790123457	0.666666666666667	ArchR	B.PBMC5_B	ArchR (high-confidence)	#dcbca1	162-1444 variants	0-10 Kb	3-11 biosample pairs
myeloid	106	66	PBMC5_Mono	0	10	1444	0.0734072022160665	0.0457063711911357	0.622641509433962	ArchR	myeloid.PBMC5_Mono	ArchR (high-confidence)	#dcbca1	162-1444 variants	0-10 Kb	3-11 biosample pairs
NK	5	3	PBMC5_NK	0	10	226	0.0221238938053097	0.0132743362831858	0.6	ArchR	NK.PBMC5_NK	ArchR (high-confidence)	#dcbca1	162-1444 variants	0-10 Kb	3-11 biosample pairs
T	43	18	PBMC5_T	0	10	1410	0.0304964539007092	0.0127659574468085	0.418604651162791	ArchR	T.PBMC5_T	ArchR (high-confidence)	#dcbca1	162-1444 variants	0-10 Kb	3-11 biosample pairs
blood	38	6	K562	10	100	1474	0.0257801899592944	0.00407055630936228	0.157894736842105	ArchR	blood.K562	ArchR (high-confidence)	#dcbca1	21-2634 variants	10-100 Kb	3-13 biosample pairs
spleen	9	1	K562	10	100	269	0.033457249070632	0.00371747211895911	0.111111111111111	ArchR	spleen.K562	ArchR (high-confidence)	#dcbca1	21-2634 variants	10-100 Kb	3-13 biosample pairs
LCL	79	26	GM12878	10	100	1165	0.0678111587982833	0.0223175965665236	0.329113924050633	ArchR	LCL.GM12878	ArchR (high-confidence)	#dcbca1	21-2634 variants	10-100 Kb	3-13 biosample pairs
B	2	2	BMMC5_B	10	100	276	0.0072463768115942	0.0072463768115942	1	ArchR	B.BMMC5_B	ArchR (high-confidence)	#dcbca1	21-2634 variants	10-100 Kb	3-13 biosample pairs
T	40	22	BMMC5_T	10	100	2634	0.0151860288534548	0.00835231586940015	0.55	ArchR	T.BMMC5_T	ArchR (high-confidence)	#dcbca1	21-2634 variants	10-100 Kb	3-13 biosample pairs
myeloid	149	54	BMMC5_Myeloid	10	100	2223	0.0670265407107512	0.0242914979757085	0.36241610738255	ArchR	myeloid.BMMC5_Myeloid	ArchR (high-confidence)	#dcbca1	21-2634 variants	10-100 Kb	3-13 biosample pairs
dendritic	1	1	BMMC5_Dendritic	10	100	21	0.0476190476190476	0.0476190476190476	1	ArchR	dendritic.BMMC5_Dendritic	ArchR (high-confidence)	#dcbca1	21-2634 variants	10-100 Kb	3-13 biosample pairs
blood	14	3	BMMC5_Erythroid	10	100	1474	0.00949796472184532	0.00203527815468114	0.214285714285714	ArchR	blood.BMMC5_Erythroid	ArchR (high-confidence)	#dcbca1	21-2634 variants	10-100 Kb	3-13 biosample pairs
B	5	1	PBMC5_B	10	100	276	0.0181159420289855	0.0036231884057971	0.2	ArchR	B.PBMC5_B	ArchR (high-confidence)	#dcbca1	21-2634 variants	10-100 Kb	3-13 biosample pairs
dendritic	0	0	PBMC5_DC	10	100	21	0	0	NA	ArchR	dendritic.PBMC5_DC	ArchR (high-confidence)	#dcbca1	21-2634 variants	10-100 Kb	3-13 biosample pairs
myeloid	200	83	PBMC5_Mono	10	100	2223	0.0899685110211426	0.0373369320737742	0.415	ArchR	myeloid.PBMC5_Mono	ArchR (high-confidence)	#dcbca1	21-2634 variants	10-100 Kb	3-13 biosample pairs
NK	14	6	PBMC5_NK	10	100	372	0.0376344086021505	0.0161290322580645	0.428571428571429	ArchR	NK.PBMC5_NK	ArchR (high-confidence)	#dcbca1	21-2634 variants	10-100 Kb	3-13 biosample pairs
T	56	26	PBMC5_T	10	100	2634	0.0212604403948367	0.00987091875474563	0.464285714285714	ArchR	T.PBMC5_T	ArchR (high-confidence)	#dcbca1	21-2634 variants	10-100 Kb	3-13 biosample pairs
blood	4	1	K562	100	250	243	0.0164609053497942	0.00411522633744856	0.25	ArchR	blood.K562	ArchR (high-confidence)	#dcbca1	47-650 variants	100-250 Kb	3-11 biosample pairs
spleen	1	1	K562	100	250	47	0.0212765957446809	0.0212765957446809	1	ArchR	spleen.K562	ArchR (high-confidence)	#dcbca1	47-650 variants	100-250 Kb	3-11 biosample pairs
LCL	14	9	GM12878	100	250	240	0.0583333333333333	0.0375	0.642857142857143	ArchR	LCL.GM12878	ArchR (high-confidence)	#dcbca1	47-650 variants	100-250 Kb	3-11 biosample pairs
B	1	0	BMMC5_B	100	250	52	0.0192307692307692	0	0	ArchR	B.BMMC5_B	ArchR (high-confidence)	#dcbca1	47-650 variants	100-250 Kb	3-11 biosample pairs
T	9	5	BMMC5_T	100	250	650	0.0138461538461538	0.00769230769230769	0.555555555555556	ArchR	T.BMMC5_T	ArchR (high-confidence)	#dcbca1	47-650 variants	100-250 Kb	3-11 biosample pairs
myeloid	22	8	BMMC5_Myeloid	100	250	426	0.0516431924882629	0.0187793427230047	0.363636363636364	ArchR	myeloid.BMMC5_Myeloid	ArchR (high-confidence)	#dcbca1	47-650 variants	100-250 Kb	3-11 biosample pairs
blood	4	2	BMMC5_Erythroid	100	250	243	0.0164609053497942	0.00823045267489712	0.5	ArchR	blood.BMMC5_Erythroid	ArchR (high-confidence)	#dcbca1	47-650 variants	100-250 Kb	3-11 biosample pairs
B	1	1	PBMC5_B	100	250	52	0.0192307692307692	0.0192307692307692	1	ArchR	B.PBMC5_B	ArchR (high-confidence)	#dcbca1	47-650 variants	100-250 Kb	3-11 biosample pairs
myeloid	34	12	PBMC5_Mono	100	250	426	0.07981220657277	0.028169014084507	0.352941176470588	ArchR	myeloid.PBMC5_Mono	ArchR (high-confidence)	#dcbca1	47-650 variants	100-250 Kb	3-11 biosample pairs
NK	3	2	PBMC5_NK	100	250	59	0.0508474576271187	0.0338983050847458	0.666666666666667	ArchR	NK.PBMC5_NK	ArchR (high-confidence)	#dcbca1	47-650 variants	100-250 Kb	3-11 biosample pairs
T	16	9	PBMC5_T	100	250	650	0.0246153846153846	0.0138461538461538	0.5625	ArchR	T.PBMC5_T	ArchR (high-confidence)	#dcbca1	47-650 variants	100-250 Kb	3-11 biosample pairs
blood	2	1	K562	250	1000	137	0.0145985401459854	0.0072992700729927	0.5	ArchR	blood.K562	ArchR (high-confidence)	#dcbca1	35-496 variants	250-1000 Kb	3-11 biosample pairs
spleen	0	0	K562	250	1000	35	0	0	NA	ArchR	spleen.K562	ArchR (high-confidence)	#dcbca1	35-496 variants	250-1000 Kb	3-11 biosample pairs
LCL	7	2	GM12878	250	1000	132	0.053030303030303	0.0151515151515152	0.285714285714286	ArchR	LCL.GM12878	ArchR (high-confidence)	#dcbca1	35-496 variants	250-1000 Kb	3-11 biosample pairs
B	1	0	BMMC5_B	250	1000	50	0.02	0	0	ArchR	B.BMMC5_B	ArchR (high-confidence)	#dcbca1	35-496 variants	250-1000 Kb	3-11 biosample pairs
T	2	0	BMMC5_T	250	1000	496	0.00403225806451613	0	0	ArchR	T.BMMC5_T	ArchR (high-confidence)	#dcbca1	35-496 variants	250-1000 Kb	3-11 biosample pairs
myeloid	9	3	BMMC5_Myeloid	250	1000	251	0.0358565737051793	0.0119521912350598	0.333333333333333	ArchR	myeloid.BMMC5_Myeloid	ArchR (high-confidence)	#dcbca1	35-496 variants	250-1000 Kb	3-11 biosample pairs
blood	1	0	BMMC5_Erythroid	250	1000	137	0.0072992700729927	0	0	ArchR	blood.BMMC5_Erythroid	ArchR (high-confidence)	#dcbca1	35-496 variants	250-1000 Kb	3-11 biosample pairs
B	2	0	PBMC5_B	250	1000	50	0.04	0	0	ArchR	B.PBMC5_B	ArchR (high-confidence)	#dcbca1	35-496 variants	250-1000 Kb	3-11 biosample pairs
myeloid	8	1	PBMC5_Mono	250	1000	251	0.0318725099601594	0.00398406374501992	0.125	ArchR	myeloid.PBMC5_Mono	ArchR (high-confidence)	#dcbca1	35-496 variants	250-1000 Kb	3-11 biosample pairs
NK	2	2	PBMC5_NK	250	1000	44	0.0454545454545455	0.0454545454545455	1	ArchR	NK.PBMC5_NK	ArchR (high-confidence)	#dcbca1	35-496 variants	250-1000 Kb	3-11 biosample pairs
T	3	2	PBMC5_T	250	1000	496	0.00604838709677419	0.00403225806451613	0.666666666666667	ArchR	T.PBMC5_T	ArchR (high-confidence)	#dcbca1	35-496 variants	250-1000 Kb	3-11 biosample pairs
blood	94	20	K562	0	30000	2861	0.0328556448794128	0.00699056274030059	0.212765957446809	ArchR	blood.K562	ArchR (high-confidence)	#dcbca1	35-5192 variants	All variants	3-13 biosample pairs
spleen	17	3	K562	0	30000	621	0.0273752012882448	0.00483091787439614	0.176470588235294	ArchR	spleen.K562	ArchR (high-confidence)	#dcbca1	35-5192 variants	All variants	3-13 biosample pairs
LCL	199	70	GM12878	0	30000	2404	0.0827787021630616	0.0291181364392679	0.351758793969849	ArchR	LCL.GM12878	ArchR (high-confidence)	#dcbca1	35-5192 variants	All variants	3-13 biosample pairs
B	8	5	BMMC5_B	0	30000	540	0.0148148148148148	0.00925925925925926	0.625	ArchR	B.BMMC5_B	ArchR (high-confidence)	#dcbca1	35-5192 variants	All variants	3-13 biosample pairs
T	78	43	BMMC5_T	0	30000	5192	0.0150231124807396	0.00828197226502311	0.551282051282051	ArchR	T.BMMC5_T	ArchR (high-confidence)	#dcbca1	35-5192 variants	All variants	3-13 biosample pairs
myeloid	261	99	BMMC5_Myeloid	0	30000	4346	0.0600552231937414	0.0227795674183157	0.379310344827586	ArchR	myeloid.BMMC5_Myeloid	ArchR (high-confidence)	#dcbca1	35-5192 variants	All variants	3-13 biosample pairs
dendritic	2	2	BMMC5_Dendritic	0	30000	35	0.0571428571428571	0.0571428571428571	1	ArchR	dendritic.BMMC5_Dendritic	ArchR (high-confidence)	#dcbca1	35-5192 variants	All variants	3-13 biosample pairs
blood	34	13	BMMC5_Erythroid	0	30000	2861	0.011883956658511	0.00454386578119539	0.382352941176471	ArchR	blood.BMMC5_Erythroid	ArchR (high-confidence)	#dcbca1	35-5192 variants	All variants	3-13 biosample pairs
B	11	4	PBMC5_B	0	30000	540	0.0203703703703704	0.00740740740740741	0.363636363636364	ArchR	B.PBMC5_B	ArchR (high-confidence)	#dcbca1	35-5192 variants	All variants	3-13 biosample pairs
dendritic	2	1	PBMC5_DC	0	30000	35	0.0571428571428571	0.0285714285714286	0.5	ArchR	dendritic.PBMC5_DC	ArchR (high-confidence)	#dcbca1	35-5192 variants	All variants	3-13 biosample pairs
myeloid	348	162	PBMC5_Mono	0	30000	4346	0.0800736309249885	0.0372756557754257	0.46551724137931	ArchR	myeloid.PBMC5_Mono	ArchR (high-confidence)	#dcbca1	35-5192 variants	All variants	3-13 biosample pairs
NK	24	13	PBMC5_NK	0	30000	701	0.0342368045649073	0.0185449358059914	0.541666666666667	ArchR	NK.PBMC5_NK	ArchR (high-confidence)	#dcbca1	35-5192 variants	All variants	3-13 biosample pairs
T	118	55	PBMC5_T	0	30000	5192	0.0227272727272727	0.010593220338983	0.466101694915254	ArchR	T.PBMC5_T	ArchR (high-confidence)	#dcbca1	35-5192 variants	All variants	3-13 biosample pairs
blood	192	182	K562	0	10	1001	0.191808191808192	0.181818181818182	0.947916666666667	DNase_ENCODE_rE2G	blood.K562	ENCODE-rE2G (A=DNase, C=average Hi-C)	#DC6464	162-1444 variants	0-10 Kb	3-11 biosample pairs
spleen	43	40	K562	0	10	268	0.16044776119403	0.149253731343284	0.930232558139535	DNase_ENCODE_rE2G	spleen.K562	ENCODE-rE2G (A=DNase, C=average Hi-C)	#DC6464	162-1444 variants	0-10 Kb	3-11 biosample pairs
LCL	227	220	GM12878	0	10	866	0.262124711316397	0.254041570438799	0.969162995594714	DNase_ENCODE_rE2G	LCL.GM12878	ENCODE-rE2G (A=DNase, C=average Hi-C)	#DC6464	162-1444 variants	0-10 Kb	3-11 biosample pairs
blood	90	45	K562	10	100	1474	0.0610583446404342	0.0305291723202171	0.5	DNase_ENCODE_rE2G	blood.K562	ENCODE-rE2G (A=DNase, C=average Hi-C)	#DC6464	21-2634 variants	10-100 Kb	3-13 biosample pairs
spleen	10	6	K562	10	100	269	0.0371747211895911	0.0223048327137546	0.6	DNase_ENCODE_rE2G	spleen.K562	ENCODE-rE2G (A=DNase, C=average Hi-C)	#DC6464	21-2634 variants	10-100 Kb	3-13 biosample pairs
LCL	138	109	GM12878	10	100	1165	0.118454935622318	0.0935622317596567	0.789855072463768	DNase_ENCODE_rE2G	LCL.GM12878	ENCODE-rE2G (A=DNase, C=average Hi-C)	#DC6464	21-2634 variants	10-100 Kb	3-13 biosample pairs
blood	13	2	K562	100	250	243	0.0534979423868313	0.00823045267489712	0.153846153846154	DNase_ENCODE_rE2G	blood.K562	ENCODE-rE2G (A=DNase, C=average Hi-C)	#DC6464	47-650 variants	100-250 Kb	3-11 biosample pairs
spleen	0	0	K562	100	250	47	0	0	NA	DNase_ENCODE_rE2G	spleen.K562	ENCODE-rE2G (A=DNase, C=average Hi-C)	#DC6464	47-650 variants	100-250 Kb	3-11 biosample pairs
LCL	20	15	GM12878	100	250	240	0.0833333333333333	0.0625	0.75	DNase_ENCODE_rE2G	LCL.GM12878	ENCODE-rE2G (A=DNase, C=average Hi-C)	#DC6464	47-650 variants	100-250 Kb	3-11 biosample pairs
blood	5	0	K562	250	1000	137	0.0364963503649635	0	0	DNase_ENCODE_rE2G	blood.K562	ENCODE-rE2G (A=DNase, C=average Hi-C)	#DC6464	35-496 variants	250-1000 Kb	3-11 biosample pairs
spleen	1	0	K562	250	1000	35	0.0285714285714286	0	0	DNase_ENCODE_rE2G	spleen.K562	ENCODE-rE2G (A=DNase, C=average Hi-C)	#DC6464	35-496 variants	250-1000 Kb	3-11 biosample pairs
LCL	5	1	GM12878	250	1000	132	0.0378787878787879	0.00757575757575758	0.2	DNase_ENCODE_rE2G	LCL.GM12878	ENCODE-rE2G (A=DNase, C=average Hi-C)	#DC6464	35-496 variants	250-1000 Kb	3-11 biosample pairs
blood	300	229	K562	0	30000	2861	0.104858441104509	0.0800419433764418	0.763333333333333	DNase_ENCODE_rE2G	blood.K562	ENCODE-rE2G (A=DNase, C=average Hi-C)	#DC6464	35-5192 variants	All variants	3-13 biosample pairs
spleen	54	46	K562	0	30000	621	0.0869565217391304	0.0740740740740741	0.851851851851852	DNase_ENCODE_rE2G	spleen.K562	ENCODE-rE2G (A=DNase, C=average Hi-C)	#DC6464	35-5192 variants	All variants	3-13 biosample pairs
LCL	390	345	GM12878	0	30000	2404	0.162229617304493	0.14351081530782	0.884615384615385	DNase_ENCODE_rE2G	LCL.GM12878	ENCODE-rE2G (A=DNase, C=average Hi-C)	#DC6464	35-5192 variants	All variants	3-13 biosample pairs
